encounter_provider_id,encounter_id,provider_id,encounter_role_id,creator,date_created,changed_by,date_changed,voided,date_voided,voided_by,void_reason,uuid

12956,43124,1,1,1,'2006-06-0910:19:00',NULL,NULL,0,NULL,NULL,NULL,'bfc6be08-1691-11df-97a5-7038c432aabf'

12957,43128,1,1,1,'2006-06-0910:21:28',NULL,NULL,0,NULL,NULL,NULL,'bfc6bf22-1691-11df-97a5-7038c432aabf'

12958,43129,1,1,1,'2006-06-0910:21:06',NULL,NULL,0,NULL,NULL,NULL,'bfc6c040-1691-11df-97a5-7038c432aabf'

12959,43132,1,1,1,'2006-06-0910:22:18',NULL,NULL,0,NULL,NULL,NULL,'bfc6c15b-1691-11df-97a5-7038c432aabf'

12960,43137,1,1,1,'2006-06-0910:23:24',NULL,NULL,0,NULL,NULL,NULL,'bfc6c27e-1691-11df-97a5-7038c432aabf'

12961,43139,1,1,1,'2006-06-0910:23:22',NULL,NULL,0,NULL,NULL,NULL,'bfc6c398-1691-11df-97a5-7038c432aabf'

12962,43141,1,1,1,'2006-06-0910:20:26',NULL,NULL,0,NULL,NULL,NULL,'bfc6c4b6-1691-11df-97a5-7038c432aabf'

12963,43142,1,1,1,'2006-06-0910:23:49',NULL,NULL,0,NULL,NULL,NULL,'bfc6c61e-1691-11df-97a5-7038c432aabf'

12964,43145,1,1,1,'2006-06-0910:25:16',NULL,NULL,0,NULL,NULL,NULL,'bfc6c75a-1691-11df-97a5-7038c432aabf'

12965,43149,1,1,1,'2006-06-0910:26:07',NULL,NULL,0,NULL,NULL,NULL,'bfc6c88a-1691-11df-97a5-7038c432aabf'

12966,43152,1,1,1,'2006-06-0910:26:13',NULL,NULL,0,NULL,NULL,NULL,'bfc6c9ba-1691-11df-97a5-7038c432aabf'

12967,43157,1,1,1,'2006-06-0910:28:05',NULL,NULL,0,NULL,NULL,NULL,'bfc6cae9-1691-11df-97a5-7038c432aabf'

12968,43164,1,1,1,'2006-06-0910:58:24',NULL,NULL,0,NULL,NULL,NULL,'bfc6cc26-1691-11df-97a5-7038c432aabf'

12969,43166,1,1,1,'2006-06-0910:58:21',NULL,NULL,0,NULL,NULL,NULL,'bfc6cd62-1691-11df-97a5-7038c432aabf'

12970,43168,1,1,1,'2006-06-0911:00:36',NULL,NULL,0,NULL,NULL,NULL,'bfc6cea7-1691-11df-97a5-7038c432aabf'

12971,43170,1,1,1,'2006-06-0911:00:47',NULL,NULL,0,NULL,NULL,NULL,'bfc6cfb5-1691-11df-97a5-7038c432aabf'

12972,43173,1,1,1,'2006-06-0911:03:24',NULL,NULL,0,NULL,NULL,NULL,'bfc6d0be-1691-11df-97a5-7038c432aabf'

12973,43177,1,1,1,'2006-06-0911:02:57',NULL,NULL,0,NULL,NULL,NULL,'bfc6d1c7-1691-11df-97a5-7038c432aabf'

12974,43178,1,1,1,'2006-06-0911:04:18',NULL,NULL,0,NULL,NULL,NULL,'bfc6d2d5-1691-11df-97a5-7038c432aabf'

12975,43185,1,1,1,'2006-06-0911:07:08',NULL,NULL,0,NULL,NULL,NULL,'bfc6d3de-1691-11df-97a5-7038c432aabf'

12976,43189,1,1,1,'2006-06-0911:08:19',NULL,NULL,0,NULL,NULL,NULL,'bfc6d4e7-1691-11df-97a5-7038c432aabf'

12977,43193,1,1,1,'2006-06-0911:05:07',NULL,NULL,0,NULL,NULL,NULL,'bfc6d5ec-1691-11df-97a5-7038c432aabf'

12978,43194,1,1,1,'2006-06-0911:09:24',NULL,NULL,0,NULL,NULL,NULL,'bfc6d6f5-1691-11df-97a5-7038c432aabf'

12979,43196,1,1,1,'2006-06-0911:07:22',NULL,NULL,0,NULL,NULL,NULL,'bfc6e35f-1691-11df-97a5-7038c432aabf'

12980,43197,1,1,1,'2006-06-0911:11:42',NULL,NULL,0,NULL,NULL,NULL,'bfc6e46d-1691-11df-97a5-7038c432aabf'

12981,43199,1,1,1,'2006-06-0911:12:38',NULL,NULL,0,NULL,NULL,NULL,'bfc6e572-1691-11df-97a5-7038c432aabf'

12982,43200,1,1,1,'2006-06-0911:11:05',NULL,NULL,0,NULL,NULL,NULL,'bfc6e677-1691-11df-97a5-7038c432aabf'

12983,43202,1,1,1,'2006-06-0911:12:43',NULL,NULL,0,NULL,NULL,NULL,'bfc6e784-1691-11df-97a5-7038c432aabf'

12984,43203,1,1,1,'2006-06-0911:14:01',NULL,NULL,0,NULL,NULL,NULL,'bfc6eb1c-1691-11df-97a5-7038c432aabf'

12985,43209,1,1,1,'2006-06-0911:15:37',NULL,NULL,0,NULL,NULL,NULL,'bfc6eccc-1691-11df-97a5-7038c432aabf'

12986,43214,1,1,1,'2006-06-0911:16:39',NULL,NULL,0,NULL,NULL,NULL,'bfc6fd12-1691-11df-97a5-7038c432aabf'

12987,43218,1,1,1,'2006-06-0911:17:34',NULL,NULL,0,NULL,NULL,NULL,'bfc6feb1-1691-11df-97a5-7038c432aabf'

12988,43219,1,1,1,'2006-06-0911:16:58',NULL,NULL,0,NULL,NULL,NULL,'bfc7003e-1691-11df-97a5-7038c432aabf'

12989,43223,1,1,1,'2006-06-0911:19:04',NULL,NULL,0,NULL,NULL,NULL,'bfc701cc-1691-11df-97a5-7038c432aabf'

12990,43226,1,1,1,'2006-06-0911:18:38',NULL,NULL,0,NULL,NULL,NULL,'bfc70eae-1691-11df-97a5-7038c432aabf'

12991,43228,1,1,1,'2006-06-0911:20:29',NULL,NULL,0,NULL,NULL,NULL,'bfc71044-1691-11df-97a5-7038c432aabf'

12992,43231,1,1,1,'2006-06-0911:21:58',NULL,NULL,0,NULL,NULL,NULL,'bfc71364-1691-11df-97a5-7038c432aabf'

12993,43239,1,1,1,'2006-06-0911:22:18',NULL,NULL,0,NULL,NULL,NULL,'bfc723c8-1691-11df-97a5-7038c432aabf'

12994,43246,1,1,1,'2006-06-0911:25:41',NULL,NULL,0,NULL,NULL,NULL,'bfc730dd-1691-11df-97a5-7038c432aabf'

12995,43247,1,1,1,'2006-06-0911:25:38',NULL,NULL,0,NULL,NULL,NULL,'bfc73e73-1691-11df-97a5-7038c432aabf'

12996,43250,1,1,1,'2006-06-0911:26:41',NULL,NULL,0,NULL,NULL,NULL,'bfc75adf-1691-11df-97a5-7038c432aabf'

12997,43252,1,1,1,'2006-06-0911:25:21',NULL,NULL,0,NULL,NULL,NULL,'bfc75bf9-1691-11df-97a5-7038c432aabf'

12998,43254,1,1,1,'2006-06-0911:27:54',NULL,NULL,0,NULL,NULL,NULL,'bfc75d0f-1691-11df-97a5-7038c432aabf'

12999,43261,1,1,1,'2006-06-0911:30:11',NULL,NULL,0,NULL,NULL,NULL,'bfc75e32-1691-11df-97a5-7038c432aabf'

13000,43263,1,1,1,'2006-06-0911:30:32',NULL,NULL,0,NULL,NULL,NULL,'bfc75f55-1691-11df-97a5-7038c432aabf'

13001,43264,1,1,1,'2006-06-0911:28:43',NULL,NULL,0,NULL,NULL,NULL,'bfc7606b-1691-11df-97a5-7038c432aabf'

13002,43265,1,1,1,'2006-06-0911:31:24',NULL,NULL,0,NULL,NULL,NULL,'bfc76185-1691-11df-97a5-7038c432aabf'

13003,43269,1,1,1,'2006-06-0911:32:29',NULL,NULL,0,NULL,NULL,NULL,'bfc76346-1691-11df-97a5-7038c432aabf'

13004,43275,1,1,1,'2006-06-0911:33:48',NULL,NULL,0,NULL,NULL,NULL,'bfc76476-1691-11df-97a5-7038c432aabf'

13005,43276,1,1,1,'2006-06-0911:34:50',NULL,NULL,0,NULL,NULL,NULL,'bfc765a5-1691-11df-97a5-7038c432aabf'

13006,43282,1,1,1,'2006-06-0911:36:35',NULL,NULL,0,NULL,NULL,NULL,'bfc766cc-1691-11df-97a5-7038c432aabf'

13007,43283,1,1,1,'2006-06-0911:35:04',NULL,NULL,0,NULL,NULL,NULL,'bfc767f8-1691-11df-97a5-7038c432aabf'

13008,43284,1,1,1,'2006-06-0911:36:56',NULL,NULL,0,NULL,NULL,NULL,'bfc7691f-1691-11df-97a5-7038c432aabf'

13009,43289,1,1,1,'2006-06-0911:38:15',NULL,NULL,0,NULL,NULL,NULL,'bfc76a7e-1691-11df-97a5-7038c432aabf'

13010,43290,1,1,1,'2006-06-0911:38:52',NULL,NULL,0,NULL,NULL,NULL,'bfc76b98-1691-11df-97a5-7038c432aabf'

13011,43292,1,1,1,'2006-06-0911:39:02',NULL,NULL,0,NULL,NULL,NULL,'bfc76cb2-1691-11df-97a5-7038c432aabf'

13012,43293,1,1,1,'2006-06-0911:39:56',NULL,NULL,0,NULL,NULL,NULL,'bfc76dd1-1691-11df-97a5-7038c432aabf'

13013,43294,1,1,1,'2006-06-0911:39:47',NULL,NULL,0,NULL,NULL,NULL,'bfc76eeb-1691-11df-97a5-7038c432aabf'

13014,43297,1,1,1,'2006-06-0911:40:48',NULL,NULL,0,NULL,NULL,NULL,'bfc77001-1691-11df-97a5-7038c432aabf'

13015,43299,1,1,1,'2006-06-0911:40:46',NULL,NULL,0,NULL,NULL,NULL,'bfc77117-1691-11df-97a5-7038c432aabf'

13016,43301,1,1,1,'2006-06-0911:40:40',NULL,NULL,0,NULL,NULL,NULL,'bfc77232-1691-11df-97a5-7038c432aabf'

13017,43310,1,1,1,'2006-06-0911:44:21',NULL,NULL,0,NULL,NULL,NULL,'bfc77350-1691-11df-97a5-7038c432aabf'

13018,43311,1,1,1,'2006-06-0911:43:27',NULL,NULL,0,NULL,NULL,NULL,'bfc77466-1691-11df-97a5-7038c432aabf'

13019,43313,1,1,1,'2006-06-0911:45:13',NULL,NULL,0,NULL,NULL,NULL,'bfc77585-1691-11df-97a5-7038c432aabf'

13020,43317,1,1,1,'2006-06-0911:45:40',NULL,NULL,0,NULL,NULL,NULL,'bfc7769b-1691-11df-97a5-7038c432aabf'

13021,43330,1,1,1,'2006-06-0911:50:32',NULL,NULL,0,NULL,NULL,NULL,'bfc777b9-1691-11df-97a5-7038c432aabf'

13022,43331,1,1,1,'2006-06-0911:51:00',NULL,NULL,0,NULL,NULL,NULL,'bfc778d4-1691-11df-97a5-7038c432aabf'

13023,43335,1,1,1,'2006-06-0911:53:01',NULL,NULL,0,NULL,NULL,NULL,'bfc779ee-1691-11df-97a5-7038c432aabf'

13024,43342,1,1,1,'2006-06-0911:58:48',NULL,NULL,0,NULL,NULL,NULL,'bfc77b04-1691-11df-97a5-7038c432aabf'

13025,43347,1,1,1,'2006-06-0911:59:56',NULL,NULL,0,NULL,NULL,NULL,'bfc77c1e-1691-11df-97a5-7038c432aabf'

13026,43355,1,1,1,'2006-06-0912:01:49',NULL,NULL,0,NULL,NULL,NULL,'bfc77d3d-1691-11df-97a5-7038c432aabf'

13027,43356,1,1,1,'2006-06-0912:01:20',NULL,NULL,0,NULL,NULL,NULL,'bfc77e53-1691-11df-97a5-7038c432aabf'

13028,43357,1,1,1,'2006-06-0912:02:24',NULL,NULL,0,NULL,NULL,NULL,'bfc77f6d-1691-11df-97a5-7038c432aabf'

13029,43363,1,1,1,'2006-06-0912:05:11',NULL,NULL,0,NULL,NULL,NULL,'bfc78083-1691-11df-97a5-7038c432aabf'

13030,43377,1,1,1,'2006-06-0912:09:29',NULL,NULL,0,NULL,NULL,NULL,'bfc7819e-1691-11df-97a5-7038c432aabf'

13031,43379,1,1,1,'2006-06-0912:09:40',NULL,NULL,0,NULL,NULL,NULL,'bfc782b8-1691-11df-97a5-7038c432aabf'

13032,43385,1,1,1,'2006-06-0912:11:02',NULL,NULL,0,NULL,NULL,NULL,'bfc783d2-1691-11df-97a5-7038c432aabf'

13033,43392,1,1,1,'2006-06-0912:13:41',NULL,NULL,0,NULL,NULL,NULL,'bfc784ec-1691-11df-97a5-7038c432aabf'

13034,43399,1,1,1,'2006-06-0912:15:25',NULL,NULL,0,NULL,NULL,NULL,'bfc78607-1691-11df-97a5-7038c432aabf'

13035,43403,1,1,1,'2006-06-0912:16:52',NULL,NULL,0,NULL,NULL,NULL,'bfc78721-1691-11df-97a5-7038c432aabf'

13036,43405,1,1,1,'2006-06-0912:17:47',NULL,NULL,0,NULL,NULL,NULL,'bfc7883b-1691-11df-97a5-7038c432aabf'

13037,43413,1,1,1,'2006-06-0912:19:17',NULL,NULL,0,NULL,NULL,NULL,'bfc789ab-1691-11df-97a5-7038c432aabf'

13038,43418,1,1,1,'2006-06-0912:22:12',NULL,NULL,0,NULL,NULL,NULL,'bfc78ad7-1691-11df-97a5-7038c432aabf'

13039,43422,1,1,1,'2006-06-0912:21:50',NULL,NULL,0,NULL,NULL,NULL,'bfc78bfe-1691-11df-97a5-7038c432aabf'

13040,43426,1,1,1,'2006-06-0912:24:50',NULL,NULL,0,NULL,NULL,NULL,'bfc78d2d-1691-11df-97a5-7038c432aabf'

13041,43432,1,1,1,'2006-06-0912:27:23',NULL,NULL,0,NULL,NULL,NULL,'bfc78e55-1691-11df-97a5-7038c432aabf'

13042,43443,1,1,1,'2006-06-0912:29:46',NULL,NULL,0,NULL,NULL,NULL,'bfc78f7c-1691-11df-97a5-7038c432aabf'

13043,43445,1,1,1,'2006-06-0912:31:16',NULL,NULL,0,NULL,NULL,NULL,'bfc790a3-1691-11df-97a5-7038c432aabf'

13044,43449,1,1,1,'2006-06-0912:32:25',NULL,NULL,0,NULL,NULL,NULL,'bfc791fd-1691-11df-97a5-7038c432aabf'

13045,43453,1,1,1,'2006-06-0912:33:56',NULL,NULL,0,NULL,NULL,NULL,'bfc79313-1691-11df-97a5-7038c432aabf'

13046,43456,1,1,1,'2006-06-0912:35:30',NULL,NULL,0,NULL,NULL,NULL,'bfc79432-1691-11df-97a5-7038c432aabf'

13047,43457,1,1,1,'2006-06-0912:36:56',NULL,NULL,0,NULL,NULL,NULL,'bfc79548-1691-11df-97a5-7038c432aabf'

13048,43460,1,1,1,'2006-06-0912:38:10',NULL,NULL,0,NULL,NULL,NULL,'bfc79662-1691-11df-97a5-7038c432aabf'

13049,43463,1,1,1,'2006-06-0912:40:02',NULL,NULL,0,NULL,NULL,NULL,'bfc7977d-1691-11df-97a5-7038c432aabf'

13050,43466,1,1,1,'2006-06-0912:41:04',NULL,NULL,0,NULL,NULL,NULL,'bfc79893-1691-11df-97a5-7038c432aabf'

13051,43468,1,1,1,'2006-06-0912:40:57',NULL,NULL,0,NULL,NULL,NULL,'bfc799ad-1691-11df-97a5-7038c432aabf'

13052,43475,1,1,1,'2006-06-0912:43:15',NULL,NULL,0,NULL,NULL,NULL,'bfc79ac7-1691-11df-97a5-7038c432aabf'

13053,43490,1,1,1,'2006-06-0912:48:40',NULL,NULL,0,NULL,NULL,NULL,'bfc79be1-1691-11df-97a5-7038c432aabf'

13054,43497,1,1,1,'2006-06-0912:51:29',NULL,NULL,0,NULL,NULL,NULL,'bfc79cf7-1691-11df-97a5-7038c432aabf'

13055,43501,1,1,1,'2006-06-0912:52:30',NULL,NULL,0,NULL,NULL,NULL,'bfc79e0d-1691-11df-97a5-7038c432aabf'

13056,43503,1,1,1,'2006-06-0912:53:38',NULL,NULL,0,NULL,NULL,NULL,'bfc79f2c-1691-11df-97a5-7038c432aabf'

13057,43509,1,1,1,'2006-06-0912:54:59',NULL,NULL,0,NULL,NULL,NULL,'bfc7a09c-1691-11df-97a5-7038c432aabf'

13058,43512,1,1,1,'2006-06-0912:56:24',NULL,NULL,0,NULL,NULL,NULL,'bfc7a1c7-1691-11df-97a5-7038c432aabf'

13059,43514,1,1,1,'2006-06-0912:57:59',NULL,NULL,0,NULL,NULL,NULL,'bfc7a2ee-1691-11df-97a5-7038c432aabf'

13060,43524,1,1,1,'2006-06-0914:03:00',NULL,NULL,0,NULL,NULL,NULL,'bfc7a41a-1691-11df-97a5-7038c432aabf'

13061,43529,1,1,1,'2006-06-0914:03:08',NULL,NULL,0,NULL,NULL,NULL,'bfc7a541-1691-11df-97a5-7038c432aabf'

13062,43531,1,1,1,'2006-06-0914:05:22',NULL,NULL,0,NULL,NULL,NULL,'bfc7a671-1691-11df-97a5-7038c432aabf'

13063,43536,1,1,1,'2006-06-0914:05:49',NULL,NULL,0,NULL,NULL,NULL,'bfc7a798-1691-11df-97a5-7038c432aabf'

13064,43537,1,1,1,'2006-06-0914:08:49',NULL,NULL,0,NULL,NULL,NULL,'bfc7a8ea-1691-11df-97a5-7038c432aabf'

13065,43541,1,1,1,'2006-06-0914:09:52',NULL,NULL,0,NULL,NULL,NULL,'bfc7aa08-1691-11df-97a5-7038c432aabf'

13066,43542,1,1,1,'2006-06-0914:10:17',NULL,NULL,0,NULL,NULL,NULL,'bfc7ab1e-1691-11df-97a5-7038c432aabf'

13067,43549,1,1,1,'2006-06-0914:11:53',NULL,NULL,0,NULL,NULL,NULL,'bfc7ac39-1691-11df-97a5-7038c432aabf'

13068,43550,1,1,1,'2006-06-0914:12:42',NULL,NULL,0,NULL,NULL,NULL,'bfc7ad53-1691-11df-97a5-7038c432aabf'

13069,43554,1,1,1,'2006-06-0914:15:22',NULL,NULL,0,NULL,NULL,NULL,'bfc7ae72-1691-11df-97a5-7038c432aabf'

13070,43556,1,1,1,'2006-06-0914:15:42',NULL,NULL,0,NULL,NULL,NULL,'bfc7af88-1691-11df-97a5-7038c432aabf'

13071,43557,1,1,1,'2006-06-0914:16:22',NULL,NULL,0,NULL,NULL,NULL,'bfc7ba53-1691-11df-97a5-7038c432aabf'

13072,43558,1,1,1,'2006-06-0914:14:29',NULL,NULL,0,NULL,NULL,NULL,'bfc7bb69-1691-11df-97a5-7038c432aabf'

13073,43559,1,1,1,'2006-06-0914:17:17',NULL,NULL,0,NULL,NULL,NULL,'bfc7bc7a-1691-11df-97a5-7038c432aabf'

13074,43560,1,1,1,'2006-06-0914:15:22',NULL,NULL,0,NULL,NULL,NULL,'bfc7bd99-1691-11df-97a5-7038c432aabf'

13075,43561,1,1,1,'2006-06-0914:17:24',NULL,NULL,0,NULL,NULL,NULL,'bfc7beb3-1691-11df-97a5-7038c432aabf'

13076,43565,1,1,1,'2006-06-0914:19:01',NULL,NULL,0,NULL,NULL,NULL,'bfc7bfd2-1691-11df-97a5-7038c432aabf'

13077,43569,1,1,1,'2006-06-0914:21:07',NULL,NULL,0,NULL,NULL,NULL,'bfc7c0e8-1691-11df-97a5-7038c432aabf'

13078,43570,1,1,1,'2006-06-0914:21:09',NULL,NULL,0,NULL,NULL,NULL,'bfc7c206-1691-11df-97a5-7038c432aabf'

13079,43571,1,1,1,'2006-06-0914:20:59',NULL,NULL,0,NULL,NULL,NULL,'bfc7c31d-1691-11df-97a5-7038c432aabf'

13080,43572,1,1,1,'2006-06-0914:21:43',NULL,NULL,0,NULL,NULL,NULL,'bfc7c433-1691-11df-97a5-7038c432aabf'

13081,43573,1,1,1,'2006-06-0914:20:57',NULL,NULL,0,NULL,NULL,NULL,'bfc7c54d-1691-11df-97a5-7038c432aabf'

13082,43578,1,1,1,'2006-06-0914:23:40',NULL,NULL,0,NULL,NULL,NULL,'bfc7c663-1691-11df-97a5-7038c432aabf'

13083,43588,1,1,1,'2006-06-0914:28:37',NULL,NULL,0,NULL,NULL,NULL,'bfc7c77d-1691-11df-97a5-7038c432aabf'

13084,43598,1,1,1,'2006-06-0914:31:45',NULL,NULL,0,NULL,NULL,NULL,'bfc7c897-1691-11df-97a5-7038c432aabf'

13085,43599,1,1,1,'2006-06-0914:31:37',NULL,NULL,0,NULL,NULL,NULL,'bfc7c9b6-1691-11df-97a5-7038c432aabf'

13086,43604,1,1,1,'2006-06-0914:33:01',NULL,NULL,0,NULL,NULL,NULL,'bfc7cacc-1691-11df-97a5-7038c432aabf'

13087,43612,1,1,1,'2006-06-0914:35:19',NULL,NULL,0,NULL,NULL,NULL,'bfc7cbe6-1691-11df-97a5-7038c432aabf'

13088,43616,1,1,1,'2006-06-0914:36:31',NULL,NULL,0,NULL,NULL,NULL,'bfc7cd01-1691-11df-97a5-7038c432aabf'

13089,43619,1,1,1,'2006-06-0914:36:14',NULL,NULL,0,NULL,NULL,NULL,'bfc7ce17-1691-11df-97a5-7038c432aabf'

13090,43622,1,1,1,'2006-06-0914:36:53',NULL,NULL,0,NULL,NULL,NULL,'bfc7cf31-1691-11df-97a5-7038c432aabf'

13091,43628,1,1,1,'2006-06-0914:40:03',NULL,NULL,0,NULL,NULL,NULL,'bfc7d04b-1691-11df-97a5-7038c432aabf'

13092,43629,1,1,1,'2006-06-0914:40:20',NULL,NULL,0,NULL,NULL,NULL,'bfc7d172-1691-11df-97a5-7038c432aabf'

13093,43636,1,1,1,'2006-06-0914:43:23',NULL,NULL,0,NULL,NULL,NULL,'bfc7d33c-1691-11df-97a5-7038c432aabf'

13094,43642,1,1,1,'2006-06-0914:44:54',NULL,NULL,0,NULL,NULL,NULL,'bfc7d4f9-1691-11df-97a5-7038c432aabf'

13095,43656,1,1,1,'2006-06-0914:50:14',NULL,NULL,0,NULL,NULL,NULL,'bfc7d6ad-1691-11df-97a5-7038c432aabf'

13096,43659,1,1,1,'2006-06-0914:49:27',NULL,NULL,0,NULL,NULL,NULL,'bfc7da74-1691-11df-97a5-7038c432aabf'

13097,43664,1,1,1,'2006-06-0914:52:15',NULL,NULL,0,NULL,NULL,NULL,'bfc7dc8b-1691-11df-97a5-7038c432aabf'

13098,43665,1,1,1,'2006-06-0914:51:24',NULL,NULL,0,NULL,NULL,NULL,'bfc7de83-1691-11df-97a5-7038c432aabf'

13099,43673,1,1,1,'2006-06-0914:56:25',NULL,NULL,0,NULL,NULL,NULL,'bfc7e07c-1691-11df-97a5-7038c432aabf'

13100,43679,1,1,1,'2006-06-0914:56:50',NULL,NULL,0,NULL,NULL,NULL,'bfc7e264-1691-11df-97a5-7038c432aabf'

13101,43681,1,1,1,'2006-06-0914:52:48',NULL,NULL,0,NULL,NULL,NULL,'bfc7e44f-1691-11df-97a5-7038c432aabf'

13102,43687,1,1,1,'2006-06-0915:01:30',NULL,NULL,0,NULL,NULL,NULL,'bfc7e637-1691-11df-97a5-7038c432aabf'

13103,43689,1,1,1,'2006-06-0915:01:43',NULL,NULL,0,NULL,NULL,NULL,'bfc7e81f-1691-11df-97a5-7038c432aabf'

13104,43690,1,1,1,'2006-06-0915:00:20',NULL,NULL,0,NULL,NULL,NULL,'bfc7ea06-1691-11df-97a5-7038c432aabf'

13105,43691,1,1,1,'2006-06-0915:01:23',NULL,NULL,0,NULL,NULL,NULL,'bfc7ebea-1691-11df-97a5-7038c432aabf'

13106,43696,1,1,1,'2006-06-0915:05:16',NULL,NULL,0,NULL,NULL,NULL,'bfc7edd1-1691-11df-97a5-7038c432aabf'

13107,43698,1,1,1,'2006-06-0915:03:38',NULL,NULL,0,NULL,NULL,NULL,'bfc7efbd-1691-11df-97a5-7038c432aabf'

13108,43699,1,1,1,'2006-06-0915:04:59',NULL,NULL,0,NULL,NULL,NULL,'bfc9d27d-1691-11df-97a5-7038c432aabf'

13109,43701,1,1,1,'2006-06-0915:06:16',NULL,NULL,0,NULL,NULL,NULL,'bfc9d561-1691-11df-97a5-7038c432aabf'

13110,43704,1,1,1,'2006-06-0915:07:06',NULL,NULL,0,NULL,NULL,NULL,'bfc9d69d-1691-11df-97a5-7038c432aabf'

13111,43706,1,1,1,'2006-06-0915:07:38',NULL,NULL,0,NULL,NULL,NULL,'bfc9d7c9-1691-11df-97a5-7038c432aabf'

13112,43724,1,1,1,'2006-06-0915:11:33',NULL,NULL,0,NULL,NULL,NULL,'bfc9d8f0-1691-11df-97a5-7038c432aabf'

13113,43731,1,1,1,'2006-06-0915:13:38',NULL,NULL,0,NULL,NULL,NULL,'bfc9da20-1691-11df-97a5-7038c432aabf'

13114,43732,1,1,1,'2006-06-0915:16:17',NULL,NULL,0,NULL,NULL,NULL,'bfc9db7e-1691-11df-97a5-7038c432aabf'

13115,43742,1,1,1,'2006-06-0915:20:34',NULL,NULL,0,NULL,NULL,NULL,'bfc9dc9d-1691-11df-97a5-7038c432aabf'

13116,43744,1,1,1,'2006-06-0915:21:51',NULL,NULL,0,NULL,NULL,NULL,'bfc9ddb3-1691-11df-97a5-7038c432aabf'

13117,43745,1,1,1,'2006-06-0915:19:54',NULL,NULL,0,NULL,NULL,NULL,'bfc9ded2-1691-11df-97a5-7038c432aabf'

13118,43746,1,1,1,'2006-06-0915:19:32',NULL,NULL,0,NULL,NULL,NULL,'bfc9dfec-1691-11df-97a5-7038c432aabf'

13119,43752,1,1,1,'2006-06-0915:23:31',NULL,NULL,0,NULL,NULL,NULL,'bfc9e106-1691-11df-97a5-7038c432aabf'

13120,43753,1,1,1,'2006-06-0915:24:51',NULL,NULL,0,NULL,NULL,NULL,'bfc9e220-1691-11df-97a5-7038c432aabf'

13121,43756,1,1,1,'2006-06-0915:16:16',NULL,NULL,0,NULL,NULL,NULL,'bfc9e33b-1691-11df-97a5-7038c432aabf'

13122,43757,1,1,1,'2006-06-0915:26:46',NULL,NULL,0,NULL,NULL,NULL,'bfc9e459-1691-11df-97a5-7038c432aabf'

13123,43758,1,1,1,'2006-06-0915:25:48',NULL,NULL,0,NULL,NULL,NULL,'bfc9e574-1691-11df-97a5-7038c432aabf'

13124,43760,1,1,1,'2006-06-0915:27:37',NULL,NULL,0,NULL,NULL,NULL,'bfc9e692-1691-11df-97a5-7038c432aabf'

13125,43765,1,1,1,'2006-06-0915:30:21',NULL,NULL,0,NULL,NULL,NULL,'bfc9e7a8-1691-11df-97a5-7038c432aabf'

13126,43769,1,1,1,'2006-06-0915:32:00',NULL,NULL,0,NULL,NULL,NULL,'bfc9e8c3-1691-11df-97a5-7038c432aabf'

13127,43771,1,1,1,'2006-06-0915:33:19',NULL,NULL,0,NULL,NULL,NULL,'bfc9e9e1-1691-11df-97a5-7038c432aabf'

13128,43773,1,1,1,'2006-06-0915:33:07',NULL,NULL,0,NULL,NULL,NULL,'bfc9eaf7-1691-11df-97a5-7038c432aabf'

13129,43774,1,1,1,'2006-06-0915:34:20',NULL,NULL,0,NULL,NULL,NULL,'bfc9ec16-1691-11df-97a5-7038c432aabf'

13130,43777,1,1,1,'2006-06-0915:35:27',NULL,NULL,0,NULL,NULL,NULL,'bfc9ed30-1691-11df-97a5-7038c432aabf'

13131,43779,1,1,1,'2006-06-0915:34:59',NULL,NULL,0,NULL,NULL,NULL,'bfc9ee4f-1691-11df-97a5-7038c432aabf'

13132,43786,1,1,1,'2006-06-0915:38:55',NULL,NULL,0,NULL,NULL,NULL,'bfc9ef65-1691-11df-97a5-7038c432aabf'

13133,43788,1,1,1,'2006-06-0915:39:28',NULL,NULL,0,NULL,NULL,NULL,'bfc9f07f-1691-11df-97a5-7038c432aabf'

13134,43799,1,1,1,'2006-06-0915:41:26',NULL,NULL,0,NULL,NULL,NULL,'bfc9f199-1691-11df-97a5-7038c432aabf'

13135,43804,1,1,1,'2006-06-0915:49:24',NULL,NULL,0,NULL,NULL,NULL,'bfc9f2b4-1691-11df-97a5-7038c432aabf'

13136,43805,1,1,1,'2006-06-0915:49:46',NULL,NULL,0,NULL,NULL,NULL,'bfc9f3d6-1691-11df-97a5-7038c432aabf'

13137,43812,1,1,1,'2006-06-0915:51:57',NULL,NULL,0,NULL,NULL,NULL,'bfc9f4f1-1691-11df-97a5-7038c432aabf'

13138,43814,1,1,1,'2006-06-0915:53:51',NULL,NULL,0,NULL,NULL,NULL,'bfc9f60f-1691-11df-97a5-7038c432aabf'

13139,43821,1,1,1,'2006-06-0915:54:24',NULL,NULL,0,NULL,NULL,NULL,'bfc9f725-1691-11df-97a5-7038c432aabf'

