concept_id,name,locale,creator,date_created,concept_name_id,voided,voided_by,date_voided,void_reason,uuid,concept_name_type,locale_preferred

266,'CHLORAMPHENICOLINJECTION','en',1,'2004-10-2000:00:00',2727,0,NULL,NULL,NULL,'bed57d28-1691-11df-97a5-7038c432aabf',NULL,0

1134,'CHLORIDE','en',1,'2005-01-2200:00:00',2728,0,NULL,NULL,NULL,'bed57ee9-1691-11df-97a5-7038c432aabf',NULL,0

913,'CHLORPHENIRAMINE','en',1,'2005-02-1815:52:10',2729,0,NULL,NULL,NULL,'bed580a6-1691-11df-97a5-7038c432aabf',NULL,0

1006,'CHOLESTEROL','en',1,'2004-12-0200:00:00',2730,0,NULL,NULL,NULL,'bed5825e-1691-11df-97a5-7038c432aabf',NULL,0

5018,'CHRONICDIARRHEA','en',1,'2005-02-1211:48:00',2731,0,NULL,NULL,NULL,'bed58413-1691-11df-97a5-7038c432aabf',NULL,0

5018,'CHRONICDIARRHOEA','en',1,'2005-02-1211:48:00',2732,0,NULL,NULL,NULL,'bed58636-1691-11df-97a5-7038c432aabf',NULL,0

740,'CIPRO','en',1,'2005-02-1811:02:09',2733,0,NULL,NULL,NULL,'bed58804-1691-11df-97a5-7038c432aabf',NULL,0

1011,'CK','en',1,'2004-12-0200:00:00',2734,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed589ce-1691-11df-97a5-7038c432aabf',NULL,0

1134,'CL','en',1,'2005-01-2200:00:00',2735,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed58b9c-1691-11df-97a5-7038c432aabf',NULL,0

893,'CLAP','en',1,'2005-02-1815:30:39',2736,0,NULL,NULL,NULL,'bed58d90-1691-11df-97a5-7038c432aabf',NULL,0

957,'CLARITIN','en',1,'2004-10-2000:00:00',2737,0,NULL,NULL,NULL,'bed58f49-1691-11df-97a5-7038c432aabf',NULL,0

123,'CLINICAL','en',1,'2006-02-1601:00:04',2738,0,NULL,NULL,NULL,'bed590f9-1691-11df-97a5-7038c432aabf',NULL,0

123,'CLINICALMALARIA','en',1,'2005-02-1614:33:25',2739,0,NULL,NULL,NULL,'bed5920f-1691-11df-97a5-7038c432aabf',NULL,0

906,'CLINICALMALARIA','en',1,'2004-10-2000:00:00',2740,0,NULL,NULL,NULL,'bed59320-1691-11df-97a5-7038c432aabf',NULL,0

960,'CLOTRIMAZOLECREAM','en',1,'2005-02-1621:41:07',2741,0,NULL,NULL,NULL,'bed59432-1691-11df-97a5-7038c432aabf',NULL,0

922,'CLOXACILLINSYRUP','en',1,'2004-10-2000:00:00',2742,0,NULL,NULL,NULL,'bed59548-1691-11df-97a5-7038c432aabf',NULL,0

922,'CLOXACILLINTABS','en',1,'2004-10-2000:00:00',2743,0,NULL,NULL,NULL,'bed59656-1691-11df-97a5-7038c432aabf',NULL,0

916,'CO-TRIMOXAZOLE','en',1,'2005-01-1200:00:00',2744,0,NULL,NULL,NULL,'bed5976c-1691-11df-97a5-7038c432aabf',NULL,0

1135,'CO2','en',1,'2005-01-2200:00:00',2745,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed59879-1691-11df-97a5-7038c432aabf',NULL,0

178,'COLLESFRACTURE','en',1,'2005-02-1611:38:05',2746,0,NULL,NULL,NULL,'bed5998f-1691-11df-97a5-7038c432aabf',NULL,0

139,'COLPITIS','en',1,'2005-02-1410:38:22',2747,0,NULL,NULL,NULL,'bed59a9d-1691-11df-97a5-7038c432aabf',NULL,0

630,'COMBIVIR','en',1,'2005-01-2100:00:00',2748,0,NULL,NULL,NULL,'bed59bae-1691-11df-97a5-7038c432aabf',NULL,0

106,'COMMONCOLD','en',1,'2005-02-1709:55:45',2749,0,NULL,NULL,NULL,'bed59cc4-1691-11df-97a5-7038c432aabf',NULL,0

81,'CONGENITALANOMALIES','en',1,'2005-02-1610:55:20',2750,0,NULL,NULL,NULL,'bed59dd6-1691-11df-97a5-7038c432aabf',NULL,0

517,'CONJUCTIVAINJECTED','en',1,'2005-02-1710:26:11',2751,0,NULL,NULL,NULL,'bed59eec-1691-11df-97a5-7038c432aabf',NULL,0

516,'CONJUNCTIVAPALE','en',1,'2005-02-1710:25:42',2752,0,NULL,NULL,NULL,'bed59ffe-1691-11df-97a5-7038c432aabf',NULL,0

206,'CONVULSION','en',1,'2005-02-1801:35:46',2753,0,NULL,NULL,NULL,'bed5a110-1691-11df-97a5-7038c432aabf',NULL,0

910,'CONVULSION','en',1,'2004-10-2000:00:00',2754,0,NULL,NULL,NULL,'bed5a221-1691-11df-97a5-7038c432aabf',NULL,0

1295,'COPD','en',1,'2006-04-2212:38:58',2755,0,NULL,NULL,NULL,'bed5a333-1691-11df-97a5-7038c432aabf',NULL,0

106,'CORYZA','en',1,'2005-02-1709:55:45',2756,0,NULL,NULL,NULL,'bed5a449-1691-11df-97a5-7038c432aabf',NULL,0

916,'COTRIMOXAZOLE','en',1,'2005-01-1200:00:00',2757,0,NULL,NULL,NULL,'bed5a55b-1691-11df-97a5-7038c432aabf',NULL,0

1011,'CPK','en',1,'2004-12-0200:00:00',2758,0,NULL,NULL,NULL,'bed5a668-1691-11df-97a5-7038c432aabf',NULL,0

790,'CR','en',1,'2004-12-0200:00:00',2759,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed5a77e-1691-11df-97a5-7038c432aabf',NULL,0

790,'CREATININE','en',1,'2005-01-2200:00:00',2760,0,NULL,NULL,NULL,'bed5a88c-1691-11df-97a5-7038c432aabf',NULL,0

1011,'CREATININEKINASE','en',1,'2004-12-0200:00:00',2761,0,NULL,NULL,NULL,'bed5a9a2-1691-11df-97a5-7038c432aabf',NULL,0

1011,'CREATININEPHOSPHOKINASE','en',1,'2004-12-0200:00:00',2762,0,NULL,NULL,NULL,'bed5aab4-1691-11df-97a5-7038c432aabf',NULL,0

1015,'CRIT','en',1,'2004-12-0200:00:00',2763,0,NULL,NULL,NULL,'bed5ac24-1691-11df-97a5-7038c432aabf',NULL,0

811,'CRIXAVAN','en',1,'2004-10-2000:00:00',2764,0,NULL,NULL,NULL,'bed5ad42-1691-11df-97a5-7038c432aabf',NULL,0

749,'CRIXIVAN','en',1,'2004-04-0800:00:00',2765,0,NULL,NULL,NULL,'bed5ae61-1691-11df-97a5-7038c432aabf',NULL,0

1294,'CRYPTOCOCCALMENINGITIS','en',1,'2006-04-2212:30:24',2766,0,NULL,NULL,NULL,'bed6a91e-1691-11df-97a5-7038c432aabf',NULL,0

784,'CRYSTAPENINJECTION','en',1,'2004-10-2000:00:00',2767,0,NULL,NULL,NULL,'bed6aa67-1691-11df-97a5-7038c432aabf',NULL,0

1033,'CTPCR','en',1,'2004-12-0200:00:00',2768,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6ab86-1691-11df-97a5-7038c432aabf',NULL,0

1034,'CTPCRQUAL','en',1,'2004-12-0200:00:00',2769,0,NULL,NULL,NULL,'bed6ac9c-1691-11df-97a5-7038c432aabf',NULL,0

1110,'CURRENTTBPROPHYLAXIS','en',1,'2005-02-0700:00:00',2770,0,NULL,NULL,NULL,'bed6adb6-1691-11df-97a5-7038c432aabf',NULL,0

1111,'CURRENTTBTREATMENT','en',1,'2005-02-0700:00:00',2771,0,NULL,NULL,NULL,'bed6aec8-1691-11df-97a5-7038c432aabf',NULL,0

12,'CXR','en',1,'2004-10-2000:00:00',2772,0,NULL,NULL,NULL,'bed6afda-1691-11df-97a5-7038c432aabf',NULL,0

709,'CYSTHISTOLYTICA','en',1,'2004-10-2000:00:00',2773,0,NULL,NULL,NULL,'bed6b0f0-1691-11df-97a5-7038c432aabf',NULL,0

182,'CYSTNOS','en',1,'2005-02-1611:40:11',2774,0,NULL,NULL,NULL,'bed6b201-1691-11df-97a5-7038c432aabf',NULL,0

625,'D4T','en',1,'2004-10-2000:00:00',2775,0,NULL,NULL,NULL,'bed6b317-1691-11df-97a5-7038c432aabf',NULL,0

918,'DAKTARIN','en',1,'2004-10-2000:00:00',2776,0,NULL,NULL,NULL,'bed6b429-1691-11df-97a5-7038c432aabf',NULL,0

918,'DAKTARINORALGEL','en',1,'2004-10-2000:00:00',2777,0,NULL,NULL,NULL,'bed6b53f-1691-11df-97a5-7038c432aabf',NULL,0

5599,'DATEOFDELIVERY','en',1,'2005-02-0700:00:00',2778,0,NULL,NULL,NULL,'bed6b655-1691-11df-97a5-7038c432aabf',NULL,0

1297,'DBILI','en',1,'2006-06-0214:40:11',2779,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6b767-1691-11df-97a5-7038c432aabf',NULL,0

5086,'DBP','en',1,'2004-10-0700:00:00',2780,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6b87d-1691-11df-97a5-7038c432aabf',NULL,0

796,'DDI','en',1,'2004-04-0800:00:00',2781,0,NULL,NULL,NULL,'bed6b98f-1691-11df-97a5-7038c432aabf',NULL,0

796,'DDI-125','en',1,'2005-02-2212:50:02',2782,0,NULL,NULL,NULL,'bed6ba9c-1691-11df-97a5-7038c432aabf',NULL,0

796,'DDI-200','en',1,'2005-02-2212:50:02',2783,0,NULL,NULL,NULL,'bed6bbb2-1691-11df-97a5-7038c432aabf',NULL,0

128,'DEEPWOUND','en',1,'2005-02-1611:03:40',2784,0,NULL,NULL,NULL,'bed6bcc8-1691-11df-97a5-7038c432aabf',NULL,0

991,'DEHYDRATION','en',1,'2006-04-2000:26:08',2785,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6be41-1691-11df-97a5-7038c432aabf',NULL,0

5599,'DELIVERYDAY','en',1,'2005-02-0700:00:00',2786,0,NULL,NULL,NULL,'bed6bf5f-1691-11df-97a5-7038c432aabf',NULL,0

467,'DEMENTIAPRAECOX','en',1,'2005-02-1709:32:23',2787,0,NULL,NULL,NULL,'bed6c082-1691-11df-97a5-7038c432aabf',NULL,0

907,'DEPO-PROVERA','en',1,'2005-02-1815:46:56',2788,0,NULL,NULL,NULL,'bed6c1ae-1691-11df-97a5-7038c432aabf',NULL,0

907,'DEPOPROVERA','en',1,'2005-02-1815:46:56',2789,0,NULL,NULL,NULL,'bed6c2d5-1691-11df-97a5-7038c432aabf',NULL,0

207,'DEPRESSIVEEPISODE','en',1,'2005-02-1801:37:25',2790,0,NULL,NULL,NULL,'bed6c5db-1691-11df-97a5-7038c432aabf',NULL,0

119,'DERMATITISNOS','en',1,'2005-02-1614:37:42',2791,0,NULL,NULL,NULL,'bed6c6f5-1691-11df-97a5-7038c432aabf',NULL,0

938,'DERMAZINECREAM','en',1,'2004-10-2000:00:00',2792,0,NULL,NULL,NULL,'bed6c80f-1691-11df-97a5-7038c432aabf',NULL,0

743,'DF118','en',1,'2004-10-2000:00:00',2793,0,NULL,NULL,NULL,'bed6c926-1691-11df-97a5-7038c432aabf',NULL,0

225,'DI','en',1,'2005-02-1614:18:36',2794,0,NULL,NULL,NULL,'bed6ca40-1691-11df-97a5-7038c432aabf',NULL,0

260,'DIABENESE','en',1,'2004-10-2000:00:00',2795,0,NULL,NULL,NULL,'bed6cb56-1691-11df-97a5-7038c432aabf',NULL,0

6042,'DIAGNOSISADDED','en',1,'2005-02-2212:18:13',2796,0,NULL,NULL,NULL,'bed6cc70-1691-11df-97a5-7038c432aabf',NULL,0

1284,'DIAGNOSISLIST','en',1,'2005-02-2412:33:10',2797,0,NULL,NULL,NULL,'bed6cd86-1691-11df-97a5-7038c432aabf',NULL,0

6097,'DIAGNOSISRESOLVED','en',1,'2005-02-2212:20:04',2798,0,NULL,NULL,NULL,'bed6ce98-1691-11df-97a5-7038c432aabf',NULL,0

16,'DIARRHEANOS','en',1,'2005-02-1211:47:09',2799,0,NULL,NULL,NULL,'bed6cfb2-1691-11df-97a5-7038c432aabf',NULL,0

16,'DIARRHOEA','en',1,'2005-02-1211:47:09',2800,0,NULL,NULL,NULL,'bed6d0c8-1691-11df-97a5-7038c432aabf',NULL,0

197,'DIARRHOEAANDGASTROENTERITISOFPRESUMEDINFECTIOUSORIGIN','en',1,'2005-02-1614:29:16',2801,0,NULL,NULL,NULL,'bed6d1e7-1691-11df-97a5-7038c432aabf',NULL,0

900,'DIARRHOEAANDGASTROENTERITISOFPRESUMEDINFECTIOUSORIGIN','en',1,'2005-02-1211:50:04',2802,0,NULL,NULL,NULL,'bed6d2f9-1691-11df-97a5-7038c432aabf',NULL,0

5086,'DIASTOLIC','en',1,'2004-10-0700:00:00',2803,0,NULL,NULL,NULL,'bed6d413-1691-11df-97a5-7038c432aabf',NULL,0

1026,'DIFF','en',1,'2004-12-0200:00:00',2804,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6d529-1691-11df-97a5-7038c432aabf',NULL,0

747,'DIFLUCAN','en',1,'2004-10-2000:00:00',2805,0,NULL,NULL,NULL,'bed6d643-1691-11df-97a5-7038c432aabf',NULL,0

273,'DILANTIN','en',1,'2004-10-2000:00:00',2806,0,NULL,NULL,NULL,'bed6d759-1691-11df-97a5-7038c432aabf',NULL,0

273,'DIPHENYLHYDANTOIN','en',1,'2005-02-1615:45:54',2807,0,NULL,NULL,NULL,'bed6d86f-1691-11df-97a5-7038c432aabf',NULL,0

786,'DIPROSALICCREAM','en',1,'2004-10-2000:00:00',2808,0,NULL,NULL,NULL,'bed6d98e-1691-11df-97a5-7038c432aabf',NULL,0

5177,'DISPLACEDPMI','en',1,'2004-11-0700:00:00',2809,0,NULL,NULL,NULL,'bed6daa0-1691-11df-97a5-7038c432aabf',NULL,0

175,'DM','en',1,'2005-02-1611:31:21',2810,0,NULL,NULL,NULL,'bed6dbba-1691-11df-97a5-7038c432aabf',NULL,0

844,'DNAPCR','en',1,'2004-12-0200:00:00',2811,0,NULL,NULL,NULL,'bed6e60d-1691-11df-97a5-7038c432aabf',NULL,0

781,'DPTVACCINATIONNO.1','en',1,'2004-04-0200:00:00',2812,0,NULL,NULL,NULL,'bed6e730-1691-11df-97a5-7038c432aabf',NULL,0

18,'DPTVACCINATIONNO.2','en',1,'2004-10-2000:00:00',2813,0,NULL,NULL,NULL,'bed6e853-1691-11df-97a5-7038c432aabf',NULL,0

781,'DPTVACCINATIONNO.2','en',1,'2004-04-0200:00:00',2814,0,NULL,NULL,NULL,'bed6e97a-1691-11df-97a5-7038c432aabf',NULL,0

18,'DPTVACCINATIONNO.3','en',1,'2004-10-2000:00:00',2815,0,NULL,NULL,NULL,'bed6eaa1-1691-11df-97a5-7038c432aabf',NULL,0

781,'DPTVACCINATIONNO.3','en',1,'2004-04-0200:00:00',2816,0,NULL,NULL,NULL,'bed6ebc4-1691-11df-97a5-7038c432aabf',NULL,0

460,'DROPSY','en',1,'2005-02-1709:28:03',2817,0,NULL,NULL,NULL,'bed6ed1a-1691-11df-97a5-7038c432aabf',NULL,0

102,'DRUGPOISONING','en',1,'2005-02-1610:59:02',2818,0,NULL,NULL,NULL,'bed6ee30-1691-11df-97a5-7038c432aabf',NULL,0

102,'DRUGTOXICITY','en',1,'2005-02-1610:59:02',2819,0,NULL,NULL,NULL,'bed6ef42-1691-11df-97a5-7038c432aabf',NULL,0

781,'DTAP','en',1,'2005-02-0900:00:00',2820,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed6f058-1691-11df-97a5-7038c432aabf',NULL,0

5202,'DULLTM','en',1,'2004-11-0700:00:00',2821,0,NULL,NULL,NULL,'bed6f16a-1691-11df-97a5-7038c432aabf',NULL,0

1292,'DVT','en',1,'2006-04-2212:06:40',2822,0,NULL,NULL,NULL,'bed6f288-1691-11df-97a5-7038c432aabf',NULL,0

1243,'DYAZIDE','en',1,'2005-02-1811:00:09',2823,0,NULL,NULL,NULL,'bed6f39a-1691-11df-97a5-7038c432aabf',NULL,0

197,'DYSENTERY','en',1,'2005-02-1614:29:16',2824,0,NULL,NULL,NULL,'bed6f4b0-1691-11df-97a5-7038c432aabf',NULL,0

900,'DYSENTERY','en',1,'2004-10-2000:00:00',2825,0,NULL,NULL,NULL,'bed6f5ca-1691-11df-97a5-7038c432aabf',NULL,0

197,'DYSENTRY','en',1,'2005-02-1614:29:16',2826,0,NULL,NULL,NULL,'bed6f6e0-1691-11df-97a5-7038c432aabf',NULL,0

900,'DYSENTRY','en',1,'2005-02-1211:38:03',2827,0,NULL,NULL,NULL,'bed6f7f6-1691-11df-97a5-7038c432aabf',NULL,0

127,'DYSMENORRHEA','en',1,'2005-02-1410:01:19',2828,0,NULL,NULL,NULL,'bed6f908-1691-11df-97a5-7038c432aabf',NULL,0

954,'ECOLI','en',1,'2004-10-2000:00:00',2829,0,NULL,NULL,NULL,'bed6fa1e-1691-11df-97a5-7038c432aabf',NULL,0

709,'EHISTOLYTICA','en',1,'2004-10-2000:00:00',2830,0,NULL,NULL,NULL,'bed6fb39-1691-11df-97a5-7038c432aabf',NULL,0

873,'EARDISCHARGE','en',1,'2005-02-1801:45:18',2831,0,NULL,NULL,NULL,'bed6fc4a-1691-11df-97a5-7038c432aabf',NULL,0

5246,'EARDISCHARGE','en',1,'2004-11-0700:00:00',2832,0,NULL,NULL,NULL,'bed6fd65-1691-11df-97a5-7038c432aabf',NULL,0

5253,'EBF','en',1,'2004-11-0700:00:00',2833,0,NULL,NULL,NULL,'bed6fe76-1691-11df-97a5-7038c432aabf',NULL,0

5596,'EDC','en',1,'2005-02-0700:00:00',2834,0,NULL,NULL,NULL,'bed6ff84-1691-11df-97a5-7038c432aabf',NULL,0

460,'EDEMA','en',1,'2004-10-2000:00:00',2835,0,NULL,NULL,NULL,'bed7009e-1691-11df-97a5-7038c432aabf',NULL,0

633,'EFV','en',1,'2004-10-2000:00:00',2836,0,NULL,NULL,NULL,'bed701b0-1691-11df-97a5-7038c432aabf',NULL,0

716,'EGGS','en',1,'2005-02-1811:59:07',2837,0,NULL,NULL,NULL,'bed702ce-1691-11df-97a5-7038c432aabf',NULL,0

5473,'ELECTROLYTES','en',1,'2005-01-2200:00:00',2838,0,NULL,NULL,NULL,'bed703dc-1691-11df-97a5-7038c432aabf',NULL,0

5980,'EMESIS','en',1,'2004-10-1500:00:00',2839,0,NULL,NULL,NULL,'bed704f2-1691-11df-97a5-7038c432aabf',NULL,0

792,'EMTRI','en',1,'2005-02-1813:52:27',2840,0,NULL,NULL,NULL,'bed70604-1691-11df-97a5-7038c432aabf',NULL,0

791,'EMTRIVA','en',1,'2004-10-2000:00:00',2841,0,NULL,NULL,NULL,'bed7071a-1691-11df-97a5-7038c432aabf',NULL,0

536,'ENLARGEDTONSILS','en',1,'2005-02-1710:39:34',2842,0,NULL,NULL,NULL,'bed70834-1691-11df-97a5-7038c432aabf',NULL,0

141,'ENTERICFEVER','en',1,'2005-02-1410:43:33',2843,0,NULL,NULL,NULL,'bed7094a-1691-11df-97a5-7038c432aabf',NULL,0

709,'ENTOMOEBACOLI','en',1,'2004-10-2000:00:00',2844,0,NULL,NULL,NULL,'bed70a64-1691-11df-97a5-7038c432aabf',NULL,0

1024,'EOS','en',1,'2004-12-0200:00:00',2845,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed70bd0-1691-11df-97a5-7038c432aabf',NULL,0

666,'EPICELLS','en',1,'2004-10-2000:00:00',2846,0,NULL,NULL,NULL,'bed70cf7-1691-11df-97a5-7038c432aabf',NULL,0

628,'EPIVIR','en',1,'2004-10-2000:00:00',2847,0,NULL,NULL,NULL,'bed70e22-1691-11df-97a5-7038c432aabf',NULL,0

947,'ERYHTHEMATOUS','en',1,'2004-10-2000:00:00',2848,0,NULL,NULL,NULL,'bed70f45-1691-11df-97a5-7038c432aabf',NULL,0

535,'ERYTHEMATOUSTHROAT','en',1,'2005-02-1710:39:10',2849,0,NULL,NULL,NULL,'bed7106c-1691-11df-97a5-7038c432aabf',NULL,0

272,'ERYTHROMYCINSYRUP','en',1,'2004-10-2000:00:00',2850,0,NULL,NULL,NULL,'bed71194-1691-11df-97a5-7038c432aabf',NULL,0

855,'ESR','en',1,'2005-02-1814:57:34',2851,0,NULL,NULL,NULL,'bed712bb-1691-11df-97a5-7038c432aabf',NULL,0

5596,'ESTIMATEDDATEOFDELIVERY','en',1,'2005-02-0700:00:00',2852,0,NULL,NULL,NULL,'bed7140d-1691-11df-97a5-7038c432aabf',NULL,0

5596,'ESTIMATEDDELIVERYDATE','en',1,'2005-02-0700:00:00',2853,0,NULL,NULL,NULL,'bed71527-1691-11df-97a5-7038c432aabf',NULL,0

1108,'ETHIZIDE','en',1,'2005-01-1200:00:00',2854,0,NULL,NULL,NULL,'bed71641-1691-11df-97a5-7038c432aabf',NULL,0

5158,'EVIDENCEOFCARDIOMEGALY','en',1,'2004-10-2100:00:00',2855,0,NULL,NULL,NULL,'bed71764-1691-11df-97a5-7038c432aabf',NULL,0

270,'EYEOINTMENT,TETRACYCLINE','en',1,'2004-10-2000:00:00',2856,0,NULL,NULL,NULL,'bed7188b-1691-11df-97a5-7038c432aabf',NULL,0

958,'FAMVIR','en',1,'2004-10-2000:00:00',2857,0,NULL,NULL,NULL,'bed71990-1691-11df-97a5-7038c432aabf',NULL,0

87,'FANSIDAR','en',1,'2005-02-1409:11:15',2858,0,NULL,NULL,NULL,'bed71a95-1691-11df-97a5-7038c432aabf',NULL,0

924,'FANSIDARINJECTION','en',1,'2004-10-2000:00:00',2859,0,NULL,NULL,NULL,'bed71b9a-1691-11df-97a5-7038c432aabf',NULL,0

924,'FANSIDARSYSRUP','en',1,'2004-10-2000:00:00',2860,0,NULL,NULL,NULL,'bed71c9f-1691-11df-97a5-7038c432aabf',NULL,0

235,'FASIGIN','en',1,'2004-04-0800:00:00',2861,0,NULL,NULL,NULL,'bed71da8-1691-11df-97a5-7038c432aabf',NULL,0

235,'FASIGYN','en',1,'2004-10-2000:00:00',2862,0,NULL,NULL,NULL,'bed71ea9-1691-11df-97a5-7038c432aabf',NULL,0

478,'FASIGYN','en',1,'2004-10-2000:00:00',2863,0,NULL,NULL,NULL,'bed71fae-1691-11df-97a5-7038c432aabf',NULL,0

801,'FASTBREATHING','en',1,'2004-10-2000:00:00',2864,0,NULL,NULL,NULL,'bed720ae-1691-11df-97a5-7038c432aabf',NULL,0

773,'FEFOL','en',1,'2005-02-1812:50:12',2865,0,NULL,NULL,NULL,'bed721af-1691-11df-97a5-7038c432aabf',NULL,0

946,'FEFOLSYRUP','en',1,'2004-10-2000:00:00',2866,0,NULL,NULL,NULL,'bed72db2-1691-11df-97a5-7038c432aabf',NULL,0

256,'FERROUSSULPHATE','en',1,'2005-02-1615:28:48',2867,0,NULL,NULL,NULL,'bed72ebb-1691-11df-97a5-7038c432aabf',NULL,0

256,'FERRUMBSYRUP','en',1,'2004-10-2000:00:00',2868,0,NULL,NULL,NULL,'bed72fc5-1691-11df-97a5-7038c432aabf',NULL,0

1019,'FHG','en',1,'2006-02-1313:54:55',2869,0,NULL,NULL,NULL,'bed730ca-1691-11df-97a5-7038c432aabf',NULL,0

5230,'FHG','en',1,'2004-11-0700:00:00',2870,0,NULL,NULL,NULL,'bed731ce-1691-11df-97a5-7038c432aabf',NULL,0

237,'FLAGYL','en',1,'2004-10-2000:00:00',2871,0,NULL,NULL,NULL,'bed7332d-1691-11df-97a5-7038c432aabf',NULL,0

237,'FLAGYLINJECTION','en',1,'2004-10-2000:00:00',2872,0,NULL,NULL,NULL,'bed737ca-1691-11df-97a5-7038c432aabf',NULL,0

237,'FLAGYLSYRUP','en',1,'2004-10-2000:00:00',2873,0,NULL,NULL,NULL,'bed74707-1691-11df-97a5-7038c432aabf',NULL,0

1211,'FLATWART','en',1,'2005-02-0900:00:00',2874,0,NULL,NULL,NULL,'bed74890-1691-11df-97a5-7038c432aabf',NULL,0

447,'FLUCLOXACILLIN','en',1,'2005-02-1709:22:18',2875,0,NULL,NULL,NULL,'bed74a11-1691-11df-97a5-7038c432aabf',NULL,0

447,'FLUXOCILLIN','en',1,'2005-02-1709:17:27',2876,0,NULL,NULL,NULL,'bed74b92-1691-11df-97a5-7038c432aabf',NULL,0

257,'FOLACIN','en',1,'2005-02-1615:30:35',2877,0,NULL,NULL,NULL,'bed7581a-1691-11df-97a5-7038c432aabf',NULL,0

257,'FOLATE','en',1,'2004-10-2000:00:00',2878,0,NULL,NULL,NULL,'bed759fd-1691-11df-97a5-7038c432aabf',NULL,0

368,'FOODPOISONING','en',1,'2005-02-1623:20:21',2879,0,NULL,NULL,NULL,'bed75b94-1691-11df-97a5-7038c432aabf',NULL,0

384,'FOOTX-RAY','en',1,'2005-02-1700:06:44',2880,0,NULL,NULL,NULL,'bed76a55-1691-11df-97a5-7038c432aabf',NULL,0

384,'FOOTXRAY','en',1,'2005-02-1700:06:44',2881,0,NULL,NULL,NULL,'bed77962-1691-11df-97a5-7038c432aabf',NULL,0

177,'FRACTURENOS','en',1,'2005-02-1611:37:47',2882,0,NULL,NULL,NULL,'bed78691-1691-11df-97a5-7038c432aabf',NULL,0

791,'FTC','en',1,'2004-10-2000:00:00',2883,0,NULL,NULL,NULL,'bed7a676-1691-11df-97a5-7038c432aabf',NULL,0

1019,'FULLHEMOGRAM','en',1,'2004-12-0200:00:00',2884,0,NULL,NULL,NULL,'bed7a7de-1691-11df-97a5-7038c432aabf',NULL,0

518,'FUNDUSABNORMAL','en',1,'2005-02-1710:28:14',2885,0,NULL,NULL,NULL,'bed7a8f8-1691-11df-97a5-7038c432aabf',NULL,0

171,'FUNGALINFECTIONNOS','en',1,'2005-02-1611:22:04',2886,0,NULL,NULL,NULL,'bed7ab0a-1691-11df-97a5-7038c432aabf',NULL,0

937,'FUNGALINFECTIONSKIN','en',1,'2004-10-2000:00:00',2887,0,NULL,NULL,NULL,'bed7ac32-1691-11df-97a5-7038c432aabf',NULL,0

937,'FUNGALSKININFECTION','en',1,'2004-10-2000:00:00',2888,0,NULL,NULL,NULL,'bed7ad48-1691-11df-97a5-7038c432aabf',NULL,0

919,'FUNGICIDIN','en',1,'2005-02-1815:58:04',2889,0,NULL,NULL,NULL,'bed7ae73-1691-11df-97a5-7038c432aabf',NULL,0

123,'FUNTIME','en',1,'2006-02-1601:00:04',2890,0,NULL,NULL,NULL,'bed7afc9-1691-11df-97a5-7038c432aabf',NULL,0

901,'FUO','en',1,'2005-02-0900:00:00',2891,0,NULL,NULL,NULL,'bed7b0db-1691-11df-97a5-7038c432aabf',NULL,0

939,'GABBRORAL','en',1,'2004-10-2000:00:00',2892,0,NULL,NULL,NULL,'bed7b1f5-1691-11df-97a5-7038c432aabf',NULL,0

939,'GABBRORALSYRUP','en',1,'2004-10-2000:00:00',2893,0,NULL,NULL,NULL,'bed7b303-1691-11df-97a5-7038c432aabf',NULL,0

939,'GABBRORALTABS','en',1,'2004-10-2000:00:00',2894,0,NULL,NULL,NULL,'bed7b419-1691-11df-97a5-7038c432aabf',NULL,0

900,'GASTROENTERITIS','en',1,'2005-02-1612:08:37',2895,0,NULL,NULL,NULL,'bed7b52f-1691-11df-97a5-7038c432aabf',NULL,0

1036,'GCPCR','en',1,'2004-12-0200:00:00',2896,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed7b645-1691-11df-97a5-7038c432aabf',NULL,0

1038,'GCPCRQUAL','en',1,'2004-12-0200:00:00',2897,1,1,'2010-11-2900:00:00','Duplicatenameinlocale','bed7b757-1691-11df-97a5-7038c432aabf',NULL,0

100,'GENTAMYCIN','en',1,'2005-02-1409:15:35',2898,0,NULL,NULL,NULL,'bed7b868-1691-11df-97a5-7038c432aabf',NULL,0

